ID,Âge,Statut Marital,Revenus,Enfants,Adolescents,Date,Temps depuis dernier achat,Vins ($/2sem),Fruits ($/2sem),Viandes ($/2sem),Poisson ($/2sem),Sucreries ($/2sem),Joaillerie ($/2sem),Achats avec rabais,Achats web,Achats catalogues,Achats en magasin,Nombre de visite sites web (par mois)
9507,45,Marié,40794,0,1,2013-04-07,18,261,23,73,4,23,50,2,6,3,5,7
8360,49,Marié,54690,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3
10311,51,Marié,4428,0,1,2013-10-05,0,16,4,12,2,4,321,0,25,0,0,1
5117,57,Marié,32632,0,0,2012-08-02,32,63,151,137,153,19,53,2,4,4,8,5
4867,52,Célibataire,38236,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7
9289,41,Marié,36781,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8
10913,36,Célibataire,31385,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8
3032,36,Marié,24570,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9
8524,46,Divorcé,25509,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9
3334,69,Marié,94642,0,0,2014-02-12,35,879,143,797,106,143,143,0,5,7,9,1
4470,58,Marié,58646,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4
1406,45,Célibataire,53201,1,1,2013-02-12,49,280,7,81,20,0,27,8,6,3,5,7
8619,63,Conjoint de fait,21994,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5
10821,42,Marié,57113,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7
4552,29,Marié,51373,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4
898,34,Marié,23477,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8
9797,64,Marié,58116,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2
10949,57,Divorcé,72968,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3
8212,49,Marié,39791,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7
6248,73,Célibataire,91712,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3
10164,62,Célibataire,94472,0,1,2014-04-03,75,1017,33,417,108,100,16,1,5,5,5,5
4547,60,Conjoint de fait,13672,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8
6815,40,Marié,96547,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2
4122,45,Marié,79205,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4
10841,45,Conjoint de fait,56559,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4
5370,47,Marié,32644,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8
176,40,Célibataire,67506,0,1,2014-01-02,73,90,38,67,33,36,67,1,4,1,6,3
4860,50,Célibataire,24206,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6
10757,53,Divorcé,28420,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6
4023,50,Marié,22979,1,0,2012-09-06,29,16,17,19,20,21,22,3,3,2,2,8
6679,54,Célibataire,33279,0,0,2014-06-12,29,10,3,3,0,0,0,1,0,0,3,3
9923,48,Célibataire,46423,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7
7181,43,Marié,30368,0,1,2013-11-07,97,35,0,13,2,0,2,2,2,0,3,8
3599,50,Marié,63684,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5
405,56,Divorcé,41638,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8
6870,61,Divorcé,68805,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2
832,54,Conjoint de fait,65814,0,1,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5
2002,62,Divorcé,71964,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3
3657,34,Célibataire,39146,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8
500,43,Conjoint de fait,96876,0,0,2013-08-06,79,908,43,735,40,194,21,1,7,7,9,2
1951,39,Marié,34445,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9
3262,62,Célibataire,68281,0,0,2012-08-07,31,995,112,417,42,48,41,1,2,9,13,5
4102,45,Marié,37284,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6
7042,37,Marié,36790,0,0,2013-03-01,14,3,3,14,15,21,10,1,2,1,2,9
10598,53,Conjoint de fait,27943,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8
255,69,Divorcé,22263,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6
2375,48,Conjoint de fait,30261,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8
9829,42,Conjoint de fait,28587,1,0,2014-02-12,42,22,4,17,12,10,13,3,2,0,4,6
6214,38,Marié,43815,1,0,2013-04-05,53,14,10,29,4,7,15,1,2,0,3,6
4954,64,Marié,48195,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6
7861,68,Marié,77027,0,1,2014-02-05,23,820,57,242,45,0,11,2,8,3,6,4
4837,55,Marié,71322,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4
9423,41,Marié,32765,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5
4198,55,Conjoint de fait,29672,1,1,2013-03-12,6,9,1,3,0,4,8,1,0,0,3,6
153,67,Divorcé,23272,0,0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4
9323,71,Conjoint de fait,49912,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8
10001,35,Conjoint de fait,7500,1,0,2012-08-01,98,5,17,17,13,14,34,4,2,1,3,9
3945,73,Veuf,68117,0,1,2013-03-10,80,618,44,215,0,17,36,2,11,8,4,6
3799,65,Marié,67225,0,1,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5
8625,44,Marié,17649,1,0,2013-11-12,70,15,1,23,0,5,1,3,3,0,3,8
3491,45,Conjoint de fait,55914,0,1,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7
983,36,Marié,40059,1,0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8
9119,70,Conjoint de fait,60905,0,1,2013-12-05,27,208,17,76,36,17,38,2,3,3,7,2
4786,43,Marié,75330,1,1,2012-10-04,94,555,82,257,93,61,61,4,10,3,12,6
5872,69,Célibataire,60689,0,1,2013-06-01,23,240,90,216,63,6,24,4,4,4,10,3
6568,36,Marié,38680,1,0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7
5628,38,Conjoint de fait,61416,0,0,2013-02-08,25,848,154,323,201,61,78,1,10,3,10,6
5631,29,Célibataire,49767,0,0,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4
4974,50,Célibataire,83273,1,2,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7
8416,39,Marié,29009,1,0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6
5454,41,Marié,45057,1,0,2013-12-01,80,37,0,7,3,0,3,1,2,0,3,5
4095,49,Marié,37150,1,0,2012-09-11,80,167,37,64,49,34,116,8,4,3,6,7
5474,50,Célibataire,43020,1,0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6
4268,61,Marié,53154,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4
10701,47,Marié,65308,0,0,2013-09-11,60,713,0,264,120,80,34,1,7,8,12,4
3507,50,Célibataire,76467,1,0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6
2079,73,Marié,81044,0,0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1
626,69,Marié,32871,1,1,2013-03-09,28,22,2,12,0,2,5,1,1,0,3,4
4426,45,Célibataire,55801,1,1,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7
2591,61,Veuf,76320,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2
10509,65,Célibataire,36927,1,1,2014-06-02,46,51,0,16,0,0,4,2,3,0,3,8
6382,67,Conjoint de fait,48794,1,1,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4
6673,55,Célibataire,23478,0,0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8
7441,47,Divorcé,71128,1,0,2012-10-06,80,958,159,447,20,0,31,3,2,10,12,7
1071,44,Divorcé,70179,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5
10061,70,Marié,59462,0,1,2013-01-05,29,724,17,143,0,8,196,2,9,2,12,7
7187,51,Conjoint de fait,,1,1,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3
8775,51,Conjoint de fait,38361,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7
1612,39,Célibataire,,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6
2345,38,Conjoint de fait,70038,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2
322,42,Conjoint de fait,42554,1,1,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4
10897,46,Marié,67445,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6
123,69,Veuf,67046,0,1,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2
6103,72,Marié,42192,0,0,2013-09-06,40,40,15,15,17,6,7,1,2,1,3,4
7899,68,Marié,77610,0,1,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7
10500,36,Marié,31761,1,0,2014-04-05,96,19,1,20,16,14,28,2,3,0,4,5
1655,41,Conjoint de fait,34350,1,0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7
2406,71,Conjoint de fait,54591,0,1,2013-08-05,63,376,4,94,12,9,24,3,6,2,8,5
2712,64,Marié,71866,0,1,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3
5517,51,Marié,25293,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8
10643,33,Célibataire,42000,0,0,2013-01-10,23,124,83,267,85,59,35,2,5,2,11,5
2254,37,Marié,69520,0,0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5
10281,50,Divorcé,64713,1,0,2014-02-07,11,180,60,241,13,54,54,2,5,5,7,4
6958,43,Marié,27889,1,0,2013-07-05,42,14,0,4,0,0,8,1,1,1,2,6
954,60,Veuf,22123,0,0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5
5079,49,Marié,,1,1,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8
10339,66,Conjoint de fait,,0,1,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6
4643,47,Marié,27803,1,0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8
3117,65,Célibataire,,0,1,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7
6497,60,Marié,51651,0,1,2012-11-07,32,293,6,23,13,6,92,4,6,2,5,8
5396,32,Marié,68487,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4
5250,77,Veuf,,0,0,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1
1052,51,Marié,56796,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7
2802,28,Marié,87000,0,0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2
6343,61,Marié,79823,0,1,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2
6507,40,Célibataire,30828,1,0,2013-10-04,16,16,11,15,2,0,12,2,1,1,4,3
7901,49,Marié,34109,0,1,2013-11-06,39,9,1,5,2,1,4,1,0,0,3,4
4865,46,Divorcé,53367,1,1,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7
2686,51,Conjoint de fait,22390,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7
3107,44,Conjoint de fait,71322,0,1,2014-05-02,31,121,24,124,24,15,42,1,4,1,7,2
7734,27,Absurd,79244,0,0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1
1146,71,Conjoint de fait,49912,0,1,2012-09-07,5,520,8,223,32,49,42,4,10,5,7,8
11031,70,Marié,48699,1,1,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5
7428,45,Conjoint de fait,80144,0,0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1
975,64,Célibataire,54252,1,1,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6
1103,44,Marié,81929,1,0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6
3422,45,Marié,76068,0,1,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6
1055,44,Marié,53204,1,1,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4
6544,71,Conjoint de fait,67911,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3
1241,36,Marié,14796,1,0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9
2909,46,Marié,78128,0,1,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3
5802,48,Marié,14188,0,0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6
1407,34,Marié,20425,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7
6183,58,Marié,58646,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4
340,50,Divorcé,72967,0,1,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5
5991,71,Marié,48150,0,1,2013-06-08,24,173,2,39,3,2,47,3,5,1,4,7
3104,59,Célibataire,82332,0,0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2
9729,65,Veuf,58275,1,1,2013-06-02,48,189,10,253,56,43,64,6,8,2,7,7
1008,39,Conjoint de fait,44953,0,0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6
11091,67,Conjoint de fait,34587,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4
3969,46,Conjoint de fait,43018,0,1,2013-11-01,46,35,4,17,7,6,64,1,2,2,2,5
1916,66,Marié,45736,0,1,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7
9907,51,Conjoint de fait,66476,0,1,2013-12-04,80,742,28,152,25,9,57,2,6,8,10,4
87,39,Marié,27733,1,0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7
8659,68,Conjoint de fait,69805,0,1,2014-01-21,50,750,71,174,13,10,20,2,6,8,11,2
6262,58,Célibataire,72217,0,0,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2
6147,49,Divorcé,25818,1,0,2012-10-18,51,5,2,8,2,2,9,1,0,1,2,7
8832,44,Conjoint de fait,37509,1,0,2012-09-12,24,37,5,56,12,8,5,2,3,0,4,7
10067,44,Conjoint de fait,25176,1,1,2013-08-10,79,4,0,4,0,0,5,1,1,0,2,7
7532,40,Marié,43586,0,1,2012-08-30,26,99,2,11,4,0,16,3,3,0,4,8
4915,64,Marié,53230,0,1,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5
2115,63,Conjoint de fait,50116,1,1,2014-06-20,68,54,0,10,0,0,2,2,1,0,4,5
2088,48,Conjoint de fait,84906,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2
2493,54,Marié,61286,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5
6292,34,Marié,82333,0,0,2013-03-30,60,1311,0,359,46,89,17,1,4,3,10,2
1631,55,Conjoint de fait,65220,0,0,2012-09-03,3,890,63,292,0,25,12,4,8,4,7,6
10104,46,Conjoint de fait,33590,2,1,2013-11-03,65,4,0,2,0,0,2,1,1,0,2,7
3006,44,Divorcé,30992,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7
3919,44,Célibataire,72309,0,0,2013-03-11,64,960,0,883,50,38,0,1,5,6,8,3
11181,71,Marié,156924,0,0,2013-08-29,85,2,1,2,1,1,1,0,0,0,0,0
642,40,Marié,16005,1,0,2012-08-14,69,1,3,2,20,30,47,3,2,1,2,8
4369,63,Absurd,65487,0,0,2014-01-10,48,240,67,500,199,0,163,3,3,5,6,2
10127,55,Marié,58692,0,1,2014-04-06,21,301,11,61,4,7,11,1,8,2,4,7
271,51,Veuf,40590,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6
4973,50,Célibataire,20587,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7
2948,66,Divorcé,62637,0,1,2014-03-01,76,104,12,48,4,12,5,1,2,2,5,2
2715,54,Divorcé,29435,1,1,2012-08-06,11,70,3,37,4,2,64,4,3,2,2,9
10432,46,Divorcé,19346,1,0,2014-01-30,26,2,0,9,3,6,2,1,1,0,3,8
9216,49,Marié,35788,1,1,2014-01-23,34,23,2,11,3,1,4,2,2,0,3,6
7124,52,Divorcé,36997,1,1,2013-02-01,72,43,4,12,8,0,27,5,2,1,4,5
9727,63,Marié,23539,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6
5136,47,Célibataire,65333,0,1,2014-01-17,58,654,7,92,0,15,30,7,9,4,8,6
9790,63,Célibataire,78499,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4
1818,49,Conjoint de fait,29732,1,0,2014-03-25,23,25,0,8,0,1,4,1,2,0,2,9
1100,60,Conjoint de fait,41275,1,2,2014-03-24,33,24,4,22,0,2,9,4,3,1,3,5
7873,47,Conjoint de fait,63516,1,1,2013-07-06,30,141,11,114,15,14,5,4,4,1,7,5
10609,58,Marié,42769,0,1,2013-10-12,15,71,0,13,3,1,0,2,1,1,4,4
6950,62,Marié,49572,1,1,2013-12-15,25,35,1,16,0,1,1,2,2,0,3,7
7233,48,Marié,69209,0,0,2012-09-17,4,496,32,849,229,48,128,2,5,3,6,4
9481,44,Marié,17148,1,0,2014-01-28,80,9,9,11,13,10,16,4,3,1,3,8
7699,51,Veuf,40590,1,1,2013-10-02,30,154,0,50,6,11,37,5,3,4,3,6
2711,44,Conjoint de fait,30560,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7
8933,37,Marié,32146,1,0,2014-05-12,16,26,3,23,4,7,3,2,2,0,4,6
8726,56,Divorcé,41713,1,1,2014-04-29,57,77,8,44,10,10,25,5,3,1,4,6
1515,45,Conjoint de fait,34176,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3
5186,65,Marié,58482,0,1,2014-03-12,59,576,7,115,19,7,7,2,7,4,9,6
10157,55,Célibataire,59686,0,1,2014-01-25,78,89,15,89,34,42,5,1,4,1,6,4
5667,56,Marié,60896,0,1,2012-10-11,90,1013,30,399,60,46,153,3,9,10,4,6
902,40,Conjoint de fait,62994,1,0,2014-03-04,74,224,12,48,4,12,12,1,6,2,4,6
977,63,Conjoint de fait,47320,0,1,2013-08-01,10,200,19,111,50,15,19,6,5,1,8,6
7313,71,Veuf,74859,0,0,2013-06-03,63,570,73,614,133,102,73,1,6,5,11,3
7600,28,Célibataire,15253,1,0,2013-10-28,13,1,3,3,8,1,13,2,1,0,3,7
9706,46,Célibataire,31560,1,0,2013-06-24,98,62,1,20,4,0,7,2,2,1,3,8
2429,66,Divorcé,72071,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2
3520,30,Célibataire,91172,0,0,2013-03-27,94,162,28,818,0,28,56,0,4,3,7,3
10394,36,Marié,90000,0,0,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1
4548,39,Célibataire,41967,1,1,2013-11-23,66,23,4,10,0,2,15,1,1,0,3,4
9362,55,Célibataire,69263,0,1,2014-03-05,14,492,5,32,13,5,21,1,9,1,7,6
3968,50,Divorcé,65706,0,0,2013-06-28,77,918,10,129,13,0,129,1,11,3,12,7
4084,45,Conjoint de fait,60934,0,1,2014-01-17,41,224,155,155,192,93,54,2,6,4,11,4
6721,69,Marié,71965,0,1,2013-07-29,21,572,19,286,50,38,248,3,6,3,5,3
2829,65,Marié,65210,0,1,2014-03-10,25,626,0,70,0,7,28,2,9,3,8,6
1772,45,Marié,79174,0,0,2013-01-11,2,1074,37,518,193,92,129,1,5,6,7,2
1544,53,Divorcé,81380,0,0,2012-12-22,51,741,68,689,224,68,103,1,4,2,10,2
492,47,YOLO,48432,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8
4377,49,Marié,52914,0,1,2013-01-07,32,254,10,44,30,10,227,2,7,3,3,7
4541,65,Conjoint de fait,38946,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5
1321,46,Marié,26067,1,0,2013-11-04,49,22,2,18,0,2,12,3,3,0,3,8
8858,48,Marié,44325,0,1,2013-03-07,69,516,0,21,0,0,5,4,8,2,7,8
3266,56,Marié,42523,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2
11187,42,Célibataire,26487,1,0,2013-05-20,23,2,8,10,12,14,23,3,2,1,3,5
8207,63,Marié,53233,0,1,2014-03-18,18,28,0,9,3,0,0,1,1,0,3,4
9723,60,Marié,67716,0,1,2013-01-10,8,530,142,217,62,9,56,4,7,4,13,5
2666,48,Marié,76234,0,1,2014-02-06,21,519,50,167,130,0,41,1,8,3,11,3
5721,64,Marié,84117,0,0,2014-05-11,60,611,76,749,59,45,26,1,7,10,6,2
10652,63,Conjoint de fait,65487,0,0,2014-01-10,48,240,67,500,199,0,163,3,3,5,6,2
1646,48,Marié,25224,1,0,2014-03-16,36,4,9,12,11,2,8,2,1,1,3,3
4418,37,Célibataire,89616,0,0,2013-02-25,36,671,47,655,145,111,15,1,7,5,12,2
2656,49,Divorcé,40851,1,1,2013-02-21,63,23,1,7,0,4,24,1,1,1,2,7
7990,73,Marié,27469,0,0,2012-08-02,2,9,1,2,3,2,0,1,0,0,3,6
8722,63,Marié,82347,0,0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,3
7118,63,Marié,73803,0,1,2012-08-01,61,833,80,363,52,26,174,2,9,5,6,6
2980,68,Célibataire,8820,1,1,2013-03-22,52,12,0,13,4,2,4,4,3,0,3,8
1839,46,Célibataire,43322,0,0,2014-04-21,25,56,7,48,10,2,18,1,3,0,4,7
10722,47,Conjoint de fait,55593,0,1,2013-08-21,63,293,8,124,11,4,106,2,6,6,3,6
2632,66,Marié,50501,1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6
9014,45,Marié,37085,1,1,2014-06-26,65,39,1,16,2,0,3,4,3,0,3,8
7620,30,Célibataire,16185,1,0,2013-08-05,71,5,11,16,21,8,45,2,2,2,2,8
10968,51,Célibataire,57731,0,1,2012-11-23,0,266,21,300,65,8,44,4,8,8,6,6
11133,47,YOLO,48432,0,1,2012-10-18,3,322,3,50,4,3,42,5,7,1,6,8
2736,42,Marié,73807,0,1,2013-01-02,88,366,124,156,71,78,54,2,5,5,11,2
1876,30,Marié,18929,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6
5959,52,Célibataire,35893,1,1,2012-10-15,80,158,0,23,0,0,18,6,3,1,5,8
1092,40,Marié,61014,0,1,2012-08-11,17,269,129,495,182,43,29,4,9,3,4,7
4333,66,Conjoint de fait,32144,1,1,2014-03-23,76,41,0,10,0,0,3,4,2,1,3,7
3850,57,Conjoint de fait,14918,0,1,2012-12-07,52,3,3,3,15,4,15,1,1,0,3,6
6168,57,Divorcé,45146,1,1,2013-07-15,28,33,0,5,0,0,15,2,1,1,2,4
607,65,Divorcé,41769,0,1,2013-02-13,31,302,29,131,32,0,27,6,8,1,7,8
10469,39,Conjoint de fait,88325,0,0,2014-02-05,42,519,71,860,93,27,53,1,6,2,9,2
6983,70,Divorcé,38054,1,1,2014-05-01,24,23,2,17,2,1,0,2,2,0,3,7
3661,25,Célibataire,80617,0,0,2012-10-12,42,594,51,631,72,55,32,1,4,6,8,2
9303,44,Marié,5305,0,1,2013-07-30,12,12,4,7,1,3,5,0,1,0,0,13
692,66,Conjoint de fait,36807,1,1,2012-12-20,88,4,2,5,0,0,5,1,1,0,2,6
736,37,Conjoint de fait,28427,1,0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8
9589,72,Veuf,82032,0,0,2014-04-05,54,332,194,377,149,125,57,0,4,6,7,1
4838,42,Conjoint de fait,22775,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8
9246,35,Conjoint de fait,40101,1,0,2012-10-14,73,171,3,129,26,24,62,4,6,1,6,7
6261,41,Marié,58025,0,1,2013-11-26,81,270,31,88,11,48,22,3,3,2,10,4
7366,38,Célibataire,75777,0,0,2013-07-04,12,712,26,538,69,13,80,1,3,6,11,1
10659,41,Conjoint de fait,7500,1,0,2013-05-07,7,2,8,11,3,8,21,4,3,2,2,7
1448,57,Marié,33562,1,2,2014-06-25,33,21,12,12,0,3,3,3,2,0,4,4
4286,50,Célibataire,57642,0,1,2014-01-09,24,580,6,58,8,0,27,3,7,6,6,4
4749,52,Conjoint de fait,58554,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7
4478,41,Marié,63777,1,1,2013-03-24,87,457,5,106,15,17,53,8,11,1,6,8
4201,58,Célibataire,57967,0,1,2013-03-03,39,229,7,137,4,0,91,5,4,2,8,5
8720,42,Conjoint de fait,,0,0,2012-08-12,53,32,2,1607,12,4,22,0,0,0,1,0
10084,48,Marié,24434,2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7
7004,36,Célibataire,11012,1,0,2013-03-16,82,24,3,26,7,1,23,3,3,1,2,9
9817,50,Célibataire,44802,0,0,2012-08-21,71,853,10,143,13,10,20,2,9,4,12,8
8080,34,Célibataire,26816,0,0,2012-08-17,50,5,1,6,3,4,3,1,0,0,3,4
9432,43,Conjoint de fait,666666,1,0,2013-06-02,23,9,14,18,8,1,12,4,3,1,3,6
8372,46,Marié,34421,1,0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7
10870,53,Marié,61223,0,1,2013-06-13,46,709,43,182,42,118,247,2,9,3,4,5
4001,74,Conjoint de fait,64014,2,1,2014-06-10,56,406,0,30,0,0,8,7,8,2,5,7
7270,39,Divorcé,56981,0,0,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6
8235,64,Conjoint de fait,69245,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3
9405,66,Marié,52869,1,1,2012-10-15,40,84,3,61,2,1,21,3,3,1,4,7
